sNo,Company Name,Full Company Name,sc Performance,sc Valuation,sc Growth,sc Profitability,sc Entry Point,sc Red Flags,Income Statements,2019 Total Revenue,2019 EBITDA,2019 Net Income,2019 PBT,2020 Total Revenue,2020 EBITDA,2020 Net Income,2020 PBT,2021 Total Revenue,2021 EBITDA,2021 Net Income,2021 PBT,2022 Total Revenue,2022 EBITDA,2022 Net Income,2022 PBT,PE Ratio,Entry_point_Sentiment,Growth_Sentiment,Profitability_Sentiment,RedFlag_Sentiment,Performance_Sentiment,Valuation_Sentiment,Sentiment,News Sentiment Score,Avg Sentiment,Final_Sentiment
82,HONAUT,Honeywell Automation India Ltd, Low Hasn't faired well - amongst the low performers, High Seems to be overvalued vs the market average, Low Lagging behind the market in financials growth, High Showing good signs of profitability & efficiency, Avg The stock is underpriced but is in the overbought zone, Low No red flag found,"Lower than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 4.36%, vs industry avg of 9.08%Decreasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share decreased from 16.27% to 11.9%Lower than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of 14.89%, vs industry avg of 17.15%",0.011236355,0.285979227,0.853187122,0.737337691,0.010441034,0.380131611,1.313577687,1.082875662,0.006333545,0.094358912,0.957425309,0.899998797,0.008363391,0.040035401,0.642707172,0.510637404,0.569407523,1,0,2,2,0,0,0.833333333,0.99441678,0.946091746,0
83,ICICIBANK,ICICI Bank Ltd," Avg Price return has been average, nothing exciting", High Seems to be overvalued vs the market average, Avg Financials growth has been moderate for a few years, High Showing good signs of profitability & efficiency, Avg The stock is overpriced but is not in the overbought zone, Low No red flag found,"Lower than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 6.8%, vs industry avg of 10.26%Decreasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share decreased from 28.18% to 24.19%Higher than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of 19.77%, vs industry avg of 17.6%",0.454585268,0.430742824,0.967064016,0.895617516,0.46165251,0.697470136,1.473864743,1.393128428,0.456129151,0.587711727,1.34140279,1.406766726,0.434736267,0.57674946,1.199668804,1.111897993,0.511862277,1,1,2,2,1,0,1.166666667,1.962577335,1.723804135,2
84,IDEA,Vodafone Idea Ltd," Avg Price return has been average, nothing exciting", High Seems to be overvalued vs the market average, Avg Financials growth has been moderate for a few years, High Showing good signs of profitability & efficiency, Avg The stock is overpriced but is not in the overbought zone, Low No red flag found,"Lower than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 1.36%, vs industry avg of 1.37%Constant Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share stayed at 21.35%",0.145948229,0.385160932,0.415771105,0.304758243,0.143530236,0,0,0,0.124482782,0.033172046,0,0,0.107207739,0.282155186,0,0,0.493181239,1,1,2,2,1,0,1.166666667,1.976057542,1.73324028,2
85,IDFCFIRSTB,IDFC First Bank Ltd," Avg Price return has been average, nothing exciting", High Seems to be overvalued vs the market average, Avg Financials growth has been moderate for a few years, High Showing good signs of profitability & efficiency, Avg The stock is overpriced but is not in the overbought zone, Low No red flag found,"Higher than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 16.22%, vs industry avg of 10.26%Increasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share increased from 2.38% to 3.12%Lower than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of -33.52%, vs industry avg of 17.6%",0.045104259,0.26746911,0.786922545,0.649753372,0.055362543,0.334023501,1.254674425,1.030321742,0.049168315,0.097807965,0.957920804,0.898012123,0.05614471,0.040626127,0.638056715,0.505606797,0.512162703,1,1,2,2,1,0,1.166666667,0.99441678,1.046091746,1
86,IGL,Indraprastha Gas Ltd," Avg Price return has been average, nothing exciting", High Seems to be overvalued vs the market average, Avg Financials growth has been moderate for a few years, High Showing good signs of profitability & efficiency, Avg The stock is overpriced but is not in the overbought zone, Low No red flag found,"Lower than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 15.64%, vs industry avg of 16.03%Decreasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share decreased from 5.6% to 5.51%Lower than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of 19.9%, vs industry avg of 27.61%",0.020703724,0.302641644,0.867314592,0.753836427,0.020904197,0.398334722,1.326957462,1.097952393,0.012180431,0.114027991,0.972688839,0.916122446,0.022386709,0.067232537,0.668859724,0.537254808,0.51222643,1,1,2,2,1,0,1.166666667,0.99441678,1.046091746,1
87,INDIANB,Indian Bank," Avg Price return has been average, nothing exciting", Avg Can be considered moderately valued vs the market, Avg Financials growth has been moderate for a few years," Avg Average profitability - not good, not bad", Good The stock is underpriced and is not in the overbought zone, Low No red flag found,"Higher than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 20.43%, vs industry avg of 8.25%Increasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share increased from 3.19% to 5.3%Lower than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of 23.31%, vs industry avg of 69.66%",0.072956804,0.28673666,0.853809507,0.732805955,0.076209876,0.396039168,1.320110463,1.094849354,0.12611384,0.151518043,1.015031957,0.950077822,0.127681304,0.091105652,0.728208305,0.56039318,0.500218492,2,1,1,2,1,1,1.333333333,0.99441678,1.096091746,1
88,ICICIGI,ICICI Lombard General Insurance Company Ltd," Avg Price return has been average, nothing exciting", High Seems to be overvalued vs the market average, Low Lagging behind the market in financials growth, High Showing good signs of profitability & efficiency,BadThe stock is overpriced and in the overbought zone, Low No red flag found,"Higher than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 17.49%, vs industry avg of 16.26%Decreasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share decreased from 3.72% to 1.46%Higher than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of 12.61%, vs industry avg of -0.88%",0.038648983,0.304987473,0.873370642,0.761437975,0.035544902,0.397631709,1.325981943,1.100385432,0.033513941,0.120524698,0.97912621,0.926793923,0.046460578,0.060034344,0.663660197,0.532455211,0.526255417,0,0,2,2,1,0,0.833333333,1.993058699,1.645141089,2
89,INDIGO,Interglobe Aviation Ltd," Avg Price return has been average, nothing exciting", High Seems to be overvalued vs the market average, Low Lagging behind the market in financials growth, High Showing good signs of profitability & efficiency,BadThe stock is overpriced and in the overbought zone, Low No red flag found,"Higher than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 6.59%, vs industry avg of -6.67%Increasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share increased from 39.42% to 76.59%",0.103242075,0.297116978,0.847293904,0.721118638,0.114935359,0.461580246,1.300769305,1.06654645,0.04204858,0.101333767,0.823183746,0.770908114,0.073561197,0.052010237,0.496536722,0.392973773,0.217581297,0,0,2,2,1,0,0.833333333,1.518132891,1.312693023,2
90,ICICIPRULI,ICICI Prudential Life Insurance Company Ltd, Low Hasn't faired well - amongst the low performers, High Seems to be overvalued vs the market average, Low Lagging behind the market in financials growth, High Showing good signs of profitability & efficiency,BadThe stock is overpriced and in the overbought zone, Low No red flag found,"Lower than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 11.22%, vs industry avg of 16.26%Decreasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share decreased from 18.78% to 5.6%Lower than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of -14.7%, vs industry avg of -0.88%",0.145591191,0.3000125,0.875992027,0.753955598,0.069665144,0.388824354,1.323742826,1.091746835,0.244885928,0.105568892,0.968053076,0.912057837,0.178243853,0.04783121,0.652152211,0.519594825,0.57421434,0,0,2,2,0,0,0.666666667,1.635129018,1.344590312,2
91,INDHOTEL,Indian Hotels Company Ltd," Avg Price return has been average, nothing exciting", High Seems to be overvalued vs the market average, Avg Financials growth has been moderate for a few years, High Showing good signs of profitability & efficiency, Avg The stock is not in the overbought zone, Low No red flag found,"Higher than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of -5.01%, vs industry avg of -6.71%Increasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share increased from 28.4% to 31.82%",0.016076289,0.292353283,0.851081712,0.733799971,0.014357154,0.386854282,1.311156819,1.077832292,0.002842186,0.081109606,0.932143901,0.870563529,0.008905209,0.040904188,0.629512178,0.497898041,0.548887513,1,1,2,2,1,0,1.166666667,0.99441678,1.046091746,1
92,IRCTC,Indian Railway Catering and Tourism Corporation Ltd, Low Hasn't faired well - amongst the low performers, High Seems to be overvalued vs the market average, Avg Financials growth has been moderate for a few years, High Showing good signs of profitability & efficiency, Avg The stock is overpriced but is not in the overbought zone, Low No red flag found,"Lower than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 4.47%, vs industry avg of 35.14%Decreasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share decreased from 23.62% to 6.43%",0.006911327,0.284718637,0.851717545,0.735574836,0.007222912,0.380825949,1.313959557,1.083621396,0,0.087599438,0.95157662,0.892767945,0.005451385,0.046631077,0.650004722,0.518323914,0.540803321,1,1,2,2,0,0,1,0.008919739,0.306243817,0
93,ITC,ITC Ltd," Avg Price return has been average, nothing exciting", High Seems to be overvalued vs the market average, Low Lagging behind the market in financials growth, High Showing good signs of profitability & efficiency, Avg The stock is overpriced but is not in the overbought zone, Low No red flag found,"Higher than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 7.02%, vs industry avg of 6.77%Increasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share increased from 92.67% to 93.86%Lower than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of 8.18%, vs industry avg of 8.65%",0.174963978,0.659028856,1.210817106,1.166790976,0.160299393,0.7308531,1.575248185,1.418187915,0.145139317,0.446806211,1.229511863,1.247393957,0.172535109,0.377108826,0.977804709,0.871618965,0.520419868,1,0,2,2,1,0,1,1.974213235,1.681949265,2
94,INDUSTOWER,Indus Towers Ltd, Low Hasn't faired well - amongst the low performers, High Seems to be overvalued vs the market average, Avg Financials growth has been moderate for a few years, High Showing good signs of profitability & efficiency, Good The stock is underpriced and is not in the overbought zone, Avg The stock has a moderate number of red flags,"Higher than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 28.49%, vs industry avg of 21.14%Increasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share increased from 68.95% to 70.22%Lower than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of 18.33%, vs industry avg of 49.48%",0.029030739,0.362190354,0.915599869,0.806572658,0.026472588,0.457974757,1.363161153,1.136616899,0.040737058,0.238673155,1.028524728,0.983013487,0.07775349,0.267267601,0.778377613,0.652537328,0.51315502,2,1,2,1,0,0,1,0.99441678,0.996091746,1
95,INFY,Infosys Ltd," Avg Price return has been average, nothing exciting", High Seems to be overvalued vs the market average, Low Lagging behind the market in financials growth, High Showing good signs of profitability & efficiency, Avg The stock is overpriced but is not in the overbought zone, Low No red flag found,"Higher than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 11.62%, vs industry avg of 9.9%Increasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share increased from 18.27% to 20.01%Matching Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of 9.03%, vs industry avg of 9.03%",0.296199745,0.704340276,1.293012579,1.210468122,0.28846405,0.786058845,1.597993855,1.452371256,0.289605244,0.640969117,1.3621112,1.421688342,0.342013029,0.549413599,1.132213009,1.038372038,0.514238374,1,0,2,2,1,0,1,1.987626377,1.691338464,2
96,INDUSINDBK,Indusind Bank Ltd," Avg Price return has been average, nothing exciting", High Seems to be overvalued vs the market average, Low Lagging behind the market in financials growth, High Showing good signs of profitability & efficiency, Avg The stock is overpriced but is not in the overbought zone, Low No red flag found,"Higher than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 15.53%, vs industry avg of 10.26%Increasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share increased from 4.62% to 5.87%Lower than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of 10.87%, vs industry avg of 17.6%",0.096617506,0.372193911,0.93918999,0.839535256,0.110139614,0.475719759,1.383641035,1.178023622,0.09845774,0.160909093,1.010339638,0.966416686,0.105499468,0.135979403,0.743120661,0.616980301,0.506645789,1,0,2,2,1,0,1,0.99441678,0.996091746,1
97,IOC,Indian Oil Corporation Ltd, Low Hasn't faired well - amongst the low performers, High Seems to be overvalued vs the market average, Low Lagging behind the market in financials growth, High Showing good signs of profitability & efficiency, Good The stock is underpriced and is not in the overbought zone, Low No red flag found,"Lower than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 10.53%, vs industry avg of 13.26%Decreasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share decreased from 31.48% to 27.86%Lower than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of 4.81%, vs industry avg of 8.9%",1.842679601,1.007886224,1.350681868,1.32330887,1.503754519,0.51610333,1.289121371,0.946595669,1.046465565,0.911075669,1.411108267,1.504379107,1.638242629,0.812023375,1.199491627,1.11274052,0.50598121,2,0,2,2,0,0,1,1.329912982,1.230939088,2
98,IPCALAB,IPCA Laboratories Ltd," Avg Price return has been average, nothing exciting", High Seems to be overvalued vs the market average, Low Lagging behind the market in financials growth, High Showing good signs of profitability & efficiency,BadThe stock is overpriced and in the overbought zone, Low No red flag found,"Higher than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 13.22%, vs industry avg of 7.66%Increasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share increased from 1.64% to 1.97%Higher than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of 35.36%, vs industry avg of 4.09%",0.01316733,0.289215397,0.855700927,0.737142999,0.014442712,0.383989176,1.315606087,1.083782744,0.013038075,0.111725711,0.971991761,0.91546216,0.016271559,0.053211901,0.654960068,0.522705807,0.530233786,0,0,2,2,1,0,0.833333333,1.80812501,1.515687507,2
99,JUBLFOOD,Jubilant Foodworks Ltd," Avg Price return has been average, nothing exciting", High Seems to be overvalued vs the market average, Low Lagging behind the market in financials growth, High Showing good signs of profitability & efficiency,BadThe stock is overpriced and in the overbought zone, Low No red flag found,"Higher than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 11.3%, vs industry avg of 7.48%Increasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share increased from 27.52% to 32.77%",0.012499611,0.287279465,0.852045254,0.735831424,0.012318729,0.383174054,1.30984182,1.077957765,0.007068286,0.097488147,0.952532907,0.893743933,0.012245615,0.049430825,0.644534032,0.512517519,0.577564546,0,0,2,2,1,0,0.833333333,0.99441678,0.946091746,0
100,JSWSTEEL,JSW Steel Ltd," Avg Price return has been average, nothing exciting", High Seems to be overvalued vs the market average, Avg Financials growth has been moderate for a few years, High Showing good signs of profitability & efficiency, Avg The stock is not in the overbought zone, Low No red flag found,"Higher than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 21.7%, vs industry avg of 17.33%Increasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share increased from 15.35% to 19.67%",0.294136383,0.631258843,1.066013021,0.982449394,0.227679299,0.560073538,1.376077985,1.123194371,0.226315609,0.465561737,1.117041252,1.128591257,0.410680004,0.655493194,1.099722992,1.031875995,0.531899785,1,1,2,2,1,0,1.166666667,0.99441678,1.046091746,1
