sNo,Company Name,Full Company Name,sc Performance,sc Valuation,sc Growth,sc Profitability,sc Entry Point,sc Red Flags,Income Statements,2019 Total Revenue,2019 EBITDA,2019 Net Income,2019 PBT,2020 Total Revenue,2020 EBITDA,2020 Net Income,2020 PBT,2021 Total Revenue,2021 EBITDA,2021 Net Income,2021 PBT,2022 Total Revenue,2022 EBITDA,2022 Net Income,2022 PBT,PE Ratio,Entry_point_Sentiment,Growth_Sentiment,Profitability_Sentiment,RedFlag_Sentiment,Performance_Sentiment,Valuation_Sentiment,Sentiment,News Sentiment Score,Avg Sentiment,Final_Sentiment
82,CARBORUNIV,Carborundum Universal Ltd," Avg Price return has been average, nothing exciting", High Seems to be overvalued vs the market average, Low Lagging behind the market in financials growth, High Showing good signs of profitability & efficiency, Avg The stock is overpriced but is not in the overbought zone, Low No red flag found,"Higher than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 9.46%, vs industry avg of 9.13%Decreasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share decreased from 3.94% to 3.88%Lower than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of 13.77%, vs industry avg of 17.99%",0.009472527,0.284271511,0.849937506,0.733039447,0.008203722,0.37551798,1.309708289,1.077052243,0.007641275,0.091047004,0.953660786,0.8955182,0.009340894,0.041229102,0.642576987,0.510974131,0.546842564,1,0,2,2,1,0,1,0.979982653,0.985987857,2
83,CEATLTD,CEAT Ltd," Avg Price return has been average, nothing exciting", High Seems to be overvalued vs the market average, Low Lagging behind the market in financials growth, High Showing good signs of profitability & efficiency, Good The stock is underpriced and is not in the overbought zone, Low No red flag found,"Higher than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 10.1%, vs industry avg of 8.65%Increasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share increased from 10.84% to 11.62%Lower than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of -27.73%, vs industry avg of -5.59%",0.02438544,0.287552357,0.850070227,0.733210813,0.021009173,0.380078059,1.308981287,1.076250877,0.021768814,0.100424488,0.956825487,0.897308513,0.025950007,0.043425722,0.636682915,0.504181583,0.540977095,2,0,2,2,1,0,1.166666667,1.630708005,1.491495604,3
84,CESC,CESC Ltd, Low Hasn't faired well - amongst the low performers, Avg Can be considered moderately valued vs the market, Low Lagging behind the market in financials growth, High Showing good signs of profitability & efficiency, Good The stock is underpriced and is not in the overbought zone, Low No red flag found,"Higher than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 8.92%, vs industry avg of 8.04%Increasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share increased from 6.35% to 6.48%Lower than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of 14.47%, vs industry avg of 27.32%",0.040956417,0.351345971,0.877309004,0.76824274,0.0400922,0.436208865,1.327276276,1.101611223,0.034948437,0.155355858,0.976081687,0.922734129,0.03741049,0.094074747,0.665617468,0.536583491,0.523250789,2,0,2,2,0,1,1.166666667,0.099865644,0.419905951,0
85,CIPLA,Cipla Ltd," Avg Price return has been average, nothing exciting", High Seems to be overvalued vs the market average, Low Lagging behind the market in financials growth, High Showing good signs of profitability & efficiency, Avg The stock is overpriced but is not in the overbought zone, Low No red flag found,"Higher than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 8.56%, vs industry avg of 7.66%Decreasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share decreased from 7.56% to 7.37%Higher than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of 20.12%, vs industry avg of 4.09%",0.058296826,0.341760315,0.887357206,0.772540522,0.053862989,0.427048002,1.332212685,1.108726463,0.055207218,0.165765828,0.999087843,0.953592661,0.060833178,0.10331537,0.69166974,0.564664017,0.533672738,1,0,2,2,1,0,1,1.949148795,1.664404157,4
86,CCL,CCL Products India Ltd," Avg Price return has been average, nothing exciting", High Seems to be overvalued vs the market average, Low Lagging behind the market in financials growth, High Showing good signs of profitability & efficiency, Avg The stock is overpriced but is not in the overbought zone, Low No red flag found,"Higher than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 8.44%, vs industry avg of 8.35%Increasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share increased from 4.04% to 4.06%Higher than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of 8.71%, vs industry avg of -1.94%",0.003755457,0.279865404,0.847225204,0.729341216,0.003524819,0.372665387,1.307827727,1.074882282,0.003540745,0.087395208,0.951474865,0.892312244,0.004045896,0.037223556,0.639676719,0.507143957,0.535476345,1,0,2,2,1,0,1,1.851460059,1.596022041,3
87,COALINDIA,Coal India Ltd, Low Hasn't faired well - amongst the low performers, Avg Can be considered moderately valued vs the market, Low Lagging behind the market in financials growth, High Showing good signs of profitability & efficiency, Good The stock is underpriced and is not in the overbought zone, Low No red flag found,"Matching Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 6.36%, vs industry avg of 6.36%Constant Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share stayed at 100%Matching Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of 13.34%, vs industry avg of 13.34%",0.364975022,0.849328739,1.353206782,1.351022395,0.315991017,0.835357709,1.600116751,1.488147102,0.266489691,0.497493908,1.219629803,1.248819428,0.313539594,0.469799394,1.025369195,0.922800845,0.522221584,2,0,2,2,0,1,1.166666667,1.80472457,1.613307199,4
88,CENTURYTEX,Century Textile and Industries Ltd, Low Hasn't faired well - amongst the low performers, High Seems to be overvalued vs the market average, Low Lagging behind the market in financials growth, High Showing good signs of profitability & efficiency, Avg The stock is overpriced but is not in the overbought zone, Low No red flag found,"Lower than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of -11.54%, vs industry avg of 2.45%Decreasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share decreased from 24.48% to 12.62%Higher than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of 9.67%, vs industry avg of 4.9%",0.033294316,0.398549019,1.019945412,0.870716522,0.010659769,0.3775371,1.311348107,1.075600114,0.007611377,0.086756501,0.946918149,0.886899986,0.01153938,0.039670829,0.638826357,0.506268504,0.536005935,1,0,2,2,0,0,0.833333333,0.979982653,0.935987857,1
89,COROMANDEL,Coromandel International Ltd," Avg Price return has been average, nothing exciting", High Seems to be overvalued vs the market average, Avg Financials growth has been moderate for a few years, High Showing good signs of profitability & efficiency, Good The stock is underpriced and is not in the overbought zone, Low No red flag found,"Lower than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 13.81%, vs industry avg of 13.85%Decreasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share decreased from 10.58% to 10.11%Higher than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of 26.23%, vs industry avg of 22.53%",0.045914924,0.302357397,0.863759192,0.74975574,0.04061412,0.397379465,1.323708383,1.094867724,0.040533563,0.120167714,0.976043556,0.9234243,0.053146632,0.067276175,0.669448592,0.538973145,0.526533253,2,1,2,2,1,0,1.333333333,0,0.4,0
90,CASTROLIND,Castrol India Ltd, Low Hasn't faired well - amongst the low performers, High Seems to be overvalued vs the market average, Low Lagging behind the market in financials growth, High Showing good signs of profitability & efficiency, Good The stock is underpriced and is not in the overbought zone, Low No red flag found,"Lower than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 5.71%, vs industry avg of 14.41%Decreasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share decreased from 5.71% to 3.81%Lower than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of 3.34%, vs industry avg of 24.33%",0.01364585,0.297903265,0.86688398,0.751010501,0.009427924,0.382437341,1.31519313,1.084588096,0.012051411,0.102507857,0.963810195,0.908247555,0.013360684,0.050131336,0.653410215,0.521941053,0.526798049,2,0,2,2,0,0,1,0.979982653,0.985987857,2
91,COFORGE,Coforge Ltd, Low Hasn't faired well - amongst the low performers, High Seems to be overvalued vs the market average, Low Lagging behind the market in financials growth, High Showing good signs of profitability & efficiency, Good The stock is underpriced and is not in the overbought zone, Low No red flag found,"Higher than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 18.04%, vs industry avg of 9.91%Increasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share increased from 0.72% to 1.05%Higher than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of 21.48%, vs industry avg of 9.03%",0.012912283,0.288196799,0.854486852,0.737511136,0.013103765,0.380898519,1.312739055,1.08129598,0.013344259,0.096555825,0.957330194,0.899561147,0.017892655,0.049756965,0.649959978,0.517825409,0.539128523,2,0,2,2,0,0,1,0.979982653,0.985987857,2
92,COLPAL,Colgate-Palmolive (India) Ltd, Low Hasn't faired well - amongst the low performers, High Seems to be overvalued vs the market average, Low Lagging behind the market in financials growth, High Showing good signs of profitability & efficiency, Avg The stock is overpriced but is not in the overbought zone, Low No red flag found,"Lower than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 4.97%, vs industry avg of 7.56%Decreasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share decreased from 11.36% to 10.05%Higher than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of 13.31%, vs industry avg of 8.06%",0.015684977,0.299511019,0.865369091,0.750909575,0.014098413,0.388689557,1.319317755,1.08905921,0.013844932,0.110416706,0.969750571,0.91468474,0.014145789,0.056471154,0.659327445,0.527569652,0.5404525,1,0,2,2,0,0,0.833333333,0.979982653,0.935987857,1
93,CONCOR,Container Corporation of India Ltd, Low Hasn't faired well - amongst the low performers, High Seems to be overvalued vs the market average, Low Lagging behind the market in financials growth, High Showing good signs of profitability & efficiency, Avg The stock is overpriced but is not in the overbought zone, Low No red flag found,"Lower than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 4.81%, vs industry avg of 10.37%Decreasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share decreased from 16.02% to 11.16%Lower than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of 4.24%, vs industry avg of 31.3%",0.025705126,0.315364068,0.878635921,0.763708924,0.021346506,0.386749847,1.312024064,1.080401549,0.019401184,0.105408332,0.958394021,0.901115185,0.02219086,0.063002062,0.658805806,0.527310878,0.537519766,1,0,2,2,0,0,0.833333333,0.979982653,0.935987857,1
94,CHOLAHLDNG,Cholamandalam Financial Holdings Ltd, Low Hasn't faired well - amongst the low performers, High Seems to be overvalued vs the market average, Low Lagging behind the market in financials growth, High Showing good signs of profitability & efficiency, Avg The stock is overpriced but is not in the overbought zone, Low No red flag found,"Higher than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 40.52%, vs industry avg of 8.8%Increasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share increased from 3.54% to 12.6%Higher than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of 17.61%, vs industry avg of -17.94%",0.037898037,0.316422316,0.863064015,0.773825769,0.04048535,0.400442929,1.314626329,1.102269785,0.039676506,0.129107191,0.965235842,0.935746091,0.040662561,0.081054426,0.65808518,0.556660357,0.526018651,1,0,2,2,0,0,0.833333333,0.979982653,0.935987857,1
95,COCHINSHIP,Cochin Shipyard Ltd," Avg Price return has been average, nothing exciting", High Seems to be overvalued vs the market average, Low Lagging behind the market in financials growth, High Showing good signs of profitability & efficiency, Good The stock is underpriced and is not in the overbought zone, Low No red flag found,"Higher than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 9.28%, vs industry avg of 7.73%Increasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share increased from 24.8% to 26.69%",0.011049303,0.290071861,0.856674116,0.741786054,0.011303738,0.383778639,1.316059669,1.085841963,0.008589504,0.099011045,0.96060929,0.903811887,0.009535942,0.045769946,0.647762348,0.516124692,0.531374513,2,0,2,2,1,0,1.166666667,1.715709451,1.550996616,3
96,CENTRALBK,Central Bank of India Ltd, Low Hasn't faired well - amongst the low performers, Avg Can be considered moderately valued vs the market, Low Lagging behind the market in financials growth, High Showing good signs of profitability & efficiency, Good The stock is underpriced and is not in the overbought zone, Low No red flag found,"Lower than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of -1.3%, vs industry avg of 8.25%Decreasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share decreased from 4.82% to 2.96%",0.087121472,0.175648786,0.678493933,0.594549422,0.084134547,0.353776779,1.28271718,1.05144043,0.073391151,0.060644235,0.926146114,0.858903027,0.071443899,0.063509033,0.65927056,0.533728791,0.52706784,2,0,2,2,0,1,1.166666667,0.979982653,1.035987857,2
97,CHAMBLFERT,Chambal Fertilisers and Chemicals Ltd, Low Hasn't faired well - amongst the low performers, High Seems to be overvalued vs the market average, Low Lagging behind the market in financials growth, High Showing good signs of profitability & efficiency, Good The stock is underpriced and is not in the overbought zone, Low No red flag found,"Higher than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 16.41%, vs industry avg of 13.85%Increasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share increased from 8.07% to 8.63%Higher than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of 34.02%, vs industry avg of 22.53%",0.03562325,0.297533576,0.85995092,0.743743833,0.0385654,0.403150381,1.326554749,1.093975027,0.037496362,0.136426765,0.983018838,0.934928757,0.045376582,0.072507424,0.670292208,0.54219714,0.525249245,2,0,2,2,0,0,1,0.979982653,0.985987857,2
98,CHOLAFIN,Cholamandalam Investment and Finance Company Ltd, Low Hasn't faired well - amongst the low performers, High Seems to be overvalued vs the market average, Low Lagging behind the market in financials growth, High Showing good signs of profitability & efficiency, Good The stock is underpriced and is not in the overbought zone, Low No red flag found,"Higher than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 16.85%, vs industry avg of 13.3%Increasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share increased from 6.24% to 7.28%Higher than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of 24.52%, vs industry avg of 18.24%",0.024610887,0.310387792,0.877720615,0.766821924,0.026853009,0.396172797,1.32350844,1.098502119,0.027395945,0.121756583,0.980150405,0.928678305,0.02823564,0.078153008,0.683502491,0.554240626,0.536160816,2,0,2,2,0,0,1,1.98602017,1.690214119,4
99,CERA,Cera Sanitaryware Ltd," Avg Price return has been average, nothing exciting", High Seems to be overvalued vs the market average, Low Lagging behind the market in financials growth, High Showing good signs of profitability & efficiency, Avg The stock is overpriced but is not in the overbought zone, Low No red flag found,"Higher than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 7.51%, vs industry avg of 4.78%Increasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share increased from 14.1% to 15.91%Higher than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of 8.23%, vs industry avg of 5.75%",0.004743343,0.279269361,0.846062581,0.728686236,0.003827664,0.370885332,1.306896896,1.073314732,0.003551033,0.085203684,0.94972917,0.890289066,0.004055168,0.035868469,0.638479422,0.506211908,0.544209598,1,0,2,2,1,0,1,0.979982653,0.985987857,2
100,DABUR,Dabur India Ltd," Avg Price return has been average, nothing exciting", High Seems to be overvalued vs the market average, Low Lagging behind the market in financials growth, High Showing good signs of profitability & efficiency, Avg The stock is overpriced but is not in the overbought zone, Low No red flag found,"Lower than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 7.35%, vs industry avg of 7.56%Decreasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share decreased from 22.33% to 22.13%Lower than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of 6.37%, vs industry avg of 8.06%",0.030507705,0.311743503,0.884861527,0.764358592,0.027707669,0.401146943,1.330418848,1.100918347,0.028098541,0.125041359,0.983844449,0.92884117,0.031133297,0.071292439,0.674187412,0.542869525,0.548256472,1,0,2,2,1,0,1,1.967720539,1.677404378,4
